version,number of symbols,added symbols,removed symbols
5.6.1,367,0,0
5.6.0,367,5,1
5.5.2,363,55,1
5.3.2,309,1,0
5.3.0,308,33,6
5.2.2,281,0,0
5.2.1,281,7,0
5.1.3,274,0,0
5.1.2,274,0,0
5.1.0,274,6,0
5.0.8,268,0,0
5.0.7,268,0,0
5.0.5,268,2,0
5.0.3,266,241,58
4.3.21,83,0,0
4.3.19,83,0,0
4.3.16,83,0,0
4.3.13,83,0,0
4.3.12,83,0,0
4.3.11,83,5,0
4.3.5,78,27,37
4.3.4,88,,
