version,number of symbols,added symbols,removed symbols
1.0.2,125,29,4
1.0.1,100,24,2
0.1.10,78,24,10
0.1.8,64,25,11
0.1.7,50,8,0
0.1.6,42,0,18
0.1.4,60,,
