version,number of symbols,added symbols,removed symbols
1.3.8,76,2,0
1.3.7,74,0,0
1.3.5,74,4,0
1.3.4,70,0,0
1.3.2,70,4,0
1.2.4,66,0,0
1.2.3,66,3,0
1.2.2,63,5,0
1.1.1,58,9,7
0.3.5,56,,
