version,number of symbols,added symbols,removed symbols
1.4.1,76,2,0
1.3.7,74,0,0
1.3.6,74,4,0
1.3.3,70,0,0
1.3.2,70,0,0
1.3.0,70,4,0
1.2.4,66,3,0
1.2.2,63,5,0
1.1.1,58,7,3
1.0.1,54,2,4
0.4.0,56,0,0
0.3.5,56,0,0
0.3.3,56,,
