version,number of symbols,added symbols,removed symbols
2.6.1.post1,285,9,3
2.5.0,279,171,27
2.3.0,135,16,7
2.2.1,126,55,1
2.1.3,72,1,0
2.1.0,71,59,7
1.9.6,19,3,0
1.9.5.1,16,,
