version,number of symbols,added symbols,removed symbols
9.0.0,806,45,149
8.2.0,910,910,867
8.1.1,867,0,0
8.1.0,867,8,3
7.1.1,862,5,5
7.1.0,862,12,0
7.0.0,850,,
