version,number of symbols,added symbols,removed symbols
2.8.2,208,0,0
2.8.0,208,65,3
2.7.3,146,0,0
2.7.1,146,0,0
2.7.0,146,15,2
2.6.0,133,29,3
2.3.1,107,,
