version,number of symbols,added symbols,removed symbols
1.2.0,509,2,0
1.1.3,507,1,0
1.1.2,506,3,2
1.1.1,505,6,0
1.1.0,499,0,0
1.0.12,499,19,5
1.0.6,485,,
