version,number of symbols,added symbols,removed symbols
1.4.1,889,0,0
1.4.0,889,180,0
1.2.0,709,6,2
1.0.0,705,5,0
0.21.1,700,32,0
0.20.1,668,48,0
0.15.2,620,137,7
0.12.0,490,10,123
0.11.1,603,3,0
0.9.1,600,182,2
0.6.2,420,,
