version,number of symbols,added symbols,removed symbols
1.15.0,57,0,0
1.9.0,57,35,0
1.8.1,22,0,34
1.3.1,56,5,4
0.46.0,55,2,0
0.40.5,53,0,0
0.40.2,53,2,2
0.33.0,53,2,0
0.30.2,51,0,0
0.28.3,51,0,0
0.28.2,51,0,0
0.27.1,51,44,2
0.24.0,9,,
