version,number of symbols,added symbols,removed symbols
2.9.3,705,1,0
2.9.0,704,0,2
2.8.2,706,0,0
2.8.1,706,45,9
2.7.1,670,7,7
2.5.1,670,0,0
2.5.0,670,0,0
2.4.0,670,4,17
2.3.0,683,4,0
2.2.0,679,3,0
2.1.1,676,0,0
2.1.0,676,28,1
2.0.0,649,117,60
1.18.2,592,,
