version,number of symbols,added symbols,removed symbols
0.37.1,587,0,0
0.37.0,587,24,22
0.36.0,585,1,0
0.35.2,584,6,4
0.33.0,582,4,4
0.31.0,582,2,0
0.30.1,580,214,187
0.24.0,553,207,1
0.23.0,347,,
