version,number of symbols,added symbols,removed symbols
0.12.3,100,0,0
0.12.2,100,2,0
0.12.1,98,6,0
0.12.0,92,4,1
0.11.4,89,0,0
0.11.3,89,0,0
0.11.1,89,0,0
0.11.0,89,4,0
0.10.7,85,0,0
0.10.6,85,0,0
0.10.5,85,2,0
0.10.2,83,2,0
0.10.1,81,10,2
0.9.1,73,2,0
0.9.0,71,2,0
0.8.4,69,7,0
0.8.1,62,6,3
0.6.8,59,0,0
0.6.7,59,0,0
0.6.0,59,2,0
0.5.3,57,0,0
0.5.2,57,4,0
0.4.0,53,2,1
0.3.0,52,1,0
0.2.0,51,,
