version,number of symbols,added symbols,removed symbols
0.11.7,92,4,1
0.11.6,89,0,0
0.11.4,89,0,0
0.11.1,89,0,0
0.11.0,89,4,0
0.10.8,85,0,0
0.10.7,85,0,0
0.10.6,85,0,0
0.10.5,85,0,0
0.10.4,85,2,0
0.10.2,83,2,0
0.10.1,81,10,2
0.9.1,73,2,0
0.9.0,71,2,0
0.8.4,69,9,3
0.7.3,63,0,0
0.7.2,63,2,0
0.7.1,61,2,0
0.6.9,59,0,0
0.6.7,59,0,0
0.6.6,59,0,0
0.6.3,59,2,0
0.5.4,57,0,0
0.5.3,57,0,0
0.5.2,57,4,0
0.5.0,53,2,0
0.2.1,51,0,0
0.2.0,51,,
