version,number of symbols,added symbols,removed symbols
4.3.2,305,0,0
4.3.1,305,51,13
4.2.2,267,0,0
4.2.1,267,8,1
4.0.1,260,3,0
4.0.0,257,4,1
3.1.1,254,26,6
3.0.4,234,17,14
3.0.1,231,0,0
3.0.0,231,94,43
2.2.0,180,32,2
2.1.0,150,,
