version,number of symbols,added symbols,removed symbols
1.5.0,148,4,1
1.4.0,145,42,9
1.1.1,112,0,71
1.0.3,183,0,0
1.0.1,183,5,8
0.28.2,186,2,1
0.28.1,185,9,3
0.27.1,179,0,0
0.27.0,179,,
