version,number of symbols,added symbols,removed symbols
6.0.7,966,14,4
6.0.5,956,5,0
6.0.3,951,1,5
6.0.2,955,1,0
6.0.0,954,122,83
5.6.1,915,1,0
5.6.0,914,,
