version,number of symbols,added symbols,removed symbols
1.10.0,301,0,4
1.9.0,305,9,0
1.8.0,296,7,0
1.7.2,289,0,0
1.7.0,289,34,20
1.4.0,275,12,0
1.3.0,263,,
