version,number of symbols,added symbols,removed symbols
7.3.0,322,21,6
7.2.1,307,15,3
7.0.0,295,1,0
6.3.0,294,12,2
6.2.1,284,43,12
5.4.0,253,9,12
5.3.0,256,129,23
2.0.0,150,,
