version,number of symbols,added symbols,removed symbols
1.21.9,668,0,0
1.21.7,668,0,0
1.21.6,668,5,0
1.21.1,663,92,3
1.14.1,574,27,4
1.13.0,551,0,0
1.12.0,551,4,0
1.11.1,547,,
