version,number of symbols,added symbols,removed symbols
0.16.3,403,66,20
0.13.2,357,0,0
0.13.1,357,0,0
0.13.0,357,17,2
0.11.1,342,0,1
0.11.0,343,2,0
0.10.0,341,,
