version,number of symbols,added symbols,removed symbols
3.4.2,1909,5,0
3.4.1,1904,66,22
3.3.6,1860,8,1
3.3.2,1853,189,66
3.1.0,1730,1006,523
2.9.4,1247,69,32
2.8.5,1210,,
