version,number of symbols,added symbols,removed symbols
3.21.4,448,0,0
3.21.3,448,0,0
3.21.0,448,1,0
3.20.1,447,0,0
3.20.0,447,4,0
3.17.0,443,0,0
3.16.1,443,4,0
3.15.2,439,2,0
3.15.1,437,9,2
3.14.3,430,342,49
2.8.1,137,4,2
2.7.0,135,,
