version,number of symbols,added symbols,removed symbols
3.21.4,448,0,0
3.21.3,448,0,0
3.21.2,448,0,0
3.21.1,448,0,0
3.21.0,448,1,0
3.20.1,447,0,0
3.20.0,447,1,0
3.19.0,446,3,0
3.18.1,443,0,0
3.18.0,443,0,0
3.16.0,443,6,0
3.15.0,437,,
