version,number of symbols,added symbols,removed symbols
3.6.3.0,494,0,0
3.6.2.0,494,5,0
3.6.0.0,489,4,0
3.5.0.4,485,0,0
3.5.0.2,485,6,21
3.5.0.0,500,,
