version,number of symbols,added symbols,removed symbols
3.5.1,6,0,0
3.4.0,6,0,0
3.3.1,6,0,0
3.3.0,6,0,0
3.2.1,6,0,0
3.2.0,6,0,0
3.1.4,6,0,0
3.1.3,6,0,0
3.1.0,6,0,0
3.0.8,6,0,0
3.0.6,6,0,0
3.0.2,6,0,0
3.0.0,6,1,0
2.0.1,5,0,1
1.2.6,6,0,0
1.2.3,6,0,0
1.2.2,6,0,0
1.2.1,6,0,0
1.0.0,6,,
