version,number of symbols,added symbols,removed symbols
0.34.0,111,0,0
0.33.0,111,1,0
0.32.0,110,12,3
0.27.1,101,14,0
0.21.0,87,0,0
0.20.0,87,0,0
0.19.0,87,0,0
0.17.3,87,,
