version,number of symbols,added symbols,removed symbols
1.3.0,635,223,108
0.29.0,520,9,5
0.27.0,516,89,18
0.20.0,445,58,3
0.17.0,390,24,10
0.16.0,376,50,0
0.13.0,326,11,1
0.10.0,316,108,19
0.6.0,227,,
