version,number of symbols,added symbols,removed symbols
3.12.0,1238,11,6
3.10.6,1233,1,0
3.10.5,1232,38,1
3.10.2,1195,537,171
2.1.15,829,44,10
2.1.4,795,15,1
2.1.1,781,,
