version,number of symbols,added symbols,removed symbols
0.31.0,344,34,0
0.29.3,310,115,4
0.28.5,199,35,24
0.26.0,188,11,4
0.25.1,181,66,61
0.24.0,176,0,0
0.23.1,176,,
