version,number of symbols,added symbols,removed symbols
6.20.4.1,169,97,0
6.18.2.7,72,0,0
6.18.2.6,72,0,0
6.18.2.3,72,0,0
6.18.2.2,72,1,0
6.18.0.0,71,,
