version,number of symbols,added symbols,removed symbols
0.10.4,51,9,0
0.9.1,42,9,6
0.6.0,39,3,0
0.5.0,36,2,0
0.4.1,34,0,0
0.4.0,34,17,0
0.2.9,17,0,0
0.2.6,17,0,0
0.2.0,17,2,0
0.1.4,15,,
