version,number of symbols,added symbols,removed symbols
20.0.0,1159,11,17
19.0.1,1165,4,0
19.0.0,1161,20,0
18.1.1,1141,33,0
17.1.1,1108,9,0
17.0.0,1099,66,53
16.0.0,1086,10,9
15.4.0,1085,124,29
14.7.0,990,,
