version,number of symbols,added symbols,removed symbols
0.11.0,174,4,0
0.10.1,170,15,0
0.10.0,155,7,22
0.8.0,170,4,10
0.7.0,176,0,0
0.6.1,176,87,102
0.1.0,191,13,8
0.0.13,186,,
