version,number of symbols,added symbols,removed symbols
2.0.1,156,1,0
2.0.0,155,0,0
1.10.1,155,0,4
1.10.0,159,5,5
1.9.0,159,4,4
1.8.1,159,1,1
1.8.0,159,,
