version,number of symbols,added symbols,removed symbols
0.9.12,119,39,15
0.9.4,95,18,10
0.9.1,87,80,47
0.8.5,54,4,0
0.8.3,50,9,4
0.8.2,45,19,9
0.7.0,35,,
