version,number of symbols,added symbols,removed symbols
2.9.0,56,2,0
2.7.0,54,0,2
2.5.2,56,10,0
2.3.0,46,1,0
2.1.0,45,0,0
2.0.2,45,2,1
1.6.7,44,,
