version,number of symbols,added symbols,removed symbols
2.0.0,1146,73,43
1.0.1,1116,1,1484
1.0.0,2599,364,85
0.17.1,2320,223,75
0.16.0,2172,519,33
0.14.0,1686,150,6
0.13.0,1542,339,64
0.11.1,1267,344,39
0.9.0,962,328,25
0.7.0,659,88,11
0.6.0,582,123,30
0.3.0.post,489,,
