version,number of symbols,added symbols,removed symbols
2.8.5,1191,60,2
2.8.2,1133,89,3
2.7.4,1047,26,0
2.7.0,1021,120,159
2.3.0,1060,44,11
2.1.0,1027,80,15
2.0.1,962,,
