version,number of symbols,added symbols,removed symbols
2.8.6.post2,329,0,0
2.8.6,329,0,0
2.8.5,329,0,0
2.8.2,329,0,0
2.8.1,329,0,0
2.8.0,329,0,0
2.7.0,329,1,0
2.6.3,328,0,0
2.5.12,328,,
