version,number of symbols,added symbols,removed symbols
2.0.6,83,0,0
2.0.2,83,31,4
v1.30,56,22,5
v1.23,39,11,3
v1.18,31,6,0
v1.16,25,1,0
v1.15,24,0,0
v1.14,24,1,3
v1.11,26,0,0
v1.9,26,,
