version,number of symbols,added symbols,removed symbols
22.0.1,138,1,0
22.0.0,137,32,42
21.8.0,147,3,0
21.5.0,144,0,0
21.4.0,144,0,0
21.3.1,144,1,0
21.3.0,143,1,0
21.1.1,142,15,39
19.2.0,166,4,0
19.0.0,162,0,12
18.0.1,174,4,1
17.0.0,171,0,0
16.1.0,171,3,1
16.0.2,169,4,1
15.2.0,166,2,0
15.1.0,164,16,12
13.2.1,160,1,0
12.0.1,159,0,0
12.0.0,159,20,8
9.0,147,,
