version,number of symbols,added symbols,removed symbols
0.8.1,567,23,7
0.7.1,551,2,2
0.7.0,551,20,0
0.6.0,531,101,10
0.3.rc5,440,97,240
0.2.3,583,302,64
0.2rc1,345,,
