version,number of symbols,added symbols,removed symbols
0.2.23,626,4,1
0.2.20,623,1,5
0.2.19,627,0,0
0.2.18,627,38,12
0.2.16,601,86,10
0.2.14,525,43,9
0.2.12,491,74,11
0.2.8,428,2,4
0.2.7,430,17,8
0.2.6,421,53,2
0.2.0,370,48,8
0.1.2,330,10,6
0.1.1,326,1,1
0.1.0,326,,
