version,number of symbols,added symbols,removed symbols
0.11.1,103,0,0
0.11.0,103,4,3
0.10.2,102,16,63
0.6.2,149,0,0
0.6.1,149,2,0
0.6.0,147,128,28
0.5.2,47,,
