version,number of symbols,added symbols,removed symbols
0.34.0,105,33,0
0.33.3,72,0,0
0.33.2,72,0,0
0.33.1,72,0,0
0.33.0,72,2,1
0.32.1,71,0,0
0.32.0,71,39,216
0.29.0,248,,
