version,number of symbols,added symbols,removed symbols
1.5.6,35,0,1
1.5.5.1,36,0,0
1.5.5,36,0,0
1.5.4,36,0,0
1.5.3,36,0,0
1.5.1.2,36,0,0
1.5.1.1,36,1,0
1.5.0.1,35,0,0
1.5.0,35,2,1
1.4.3.1,34,0,0
1.4.3,34,1,0
1.4.2,33,0,0
1.4.1,33,33,0
1.4.0,0,0,53
1.3.1,53,2,0
1.3.0,51,1,0
1.2.9,50,0,0
1.2.8,50,1,0
1.2.7,49,0,0
1.2.6,49,0,0
1.2.5,49,6,28
1.2.4,71,,
