version,number of symbols,added symbols,removed symbols
5.7.8,842,3,0
5.7.6,839,7,5
5.7.2,837,0,0
5.6.0,837,9,1
5.5.0,829,52,0
5.3.1,777,268,29
4.4.1,538,0,0
4.3.2,538,15,0
4.2.1,523,49,2
4.1.0,476,,
