version,number of symbols,added symbols,removed symbols
2.6.2,31,0,0
2.6.1,31,2,0
2.6.0,29,20,0
2.5.0,9,0,0
2.4.3,9,0,0
2.4.1,9,0,0
2.4.0,9,0,0
2.3.0,9,,
