version,number of symbols,added symbols,removed symbols
1.0,106,5,0
0.8.5,101,3,22
0.8.3,120,2,0
0.7.7,118,3,1
0.7.5,116,0,0
0.7.4,116,0,0
0.7.3,116,2,0
0.7,114,0,0
0.6.5,114,1,0
0.6.4,113,1,2
0.6.2,114,66,1
0.4.8,49,2,0
0.4.6,47,0,0
0.4.5,47,0,0
0.4.3,47,0,0
0.4.1,47,0,0
0.3.3,47,,
