version,number of symbols,added symbols,removed symbols
2.6.0,911,26,0
2.2.2,885,42,0
2.2.0,843,12,0
2.1.0,831,2,0
2.0.15,829,5,1
2.0.10,825,36,0
2.0.9,789,9,0
2.0.7,780,41,1
2.0.0,740,299,30
1.13.0,471,76,11
1.12.10,406,12,0
1.12.8,394,,
