version,number of symbols,added symbols,removed symbols
2.2.1,51,8,0
2.2.0,43,0,0
0.4.1,43,0,0
0.4,43,0,0
0.3.1,43,0,0
0.3,43,8,0
0.2,35,12,6
0.1,29,,
