version,number of symbols,added symbols,removed symbols
3.0.0,23,0,0
2.1.1,23,0,0
2.1.0,23,0,0
1.11.0,23,0,0
1.9.1,23,1,0
1.8.0,22,0,0
1.5.1,22,0,0
1.5.0,22,,
