version,number of symbols,added symbols,removed symbols
2.0.0,483,0,0
1.12.0,483,2,0
1.11.2,481,0,0
1.11.1,481,0,0
1.11.0,481,1,1
1.9.1,481,0,0
1.9.0,481,25,0
1.8.5,456,0,0
1.8.3,456,0,0
1.8.2,456,,
