version,number of symbols,added symbols,removed symbols
2.0.0,483,2,0
1.11.1,481,0,0
1.11.0,481,0,0
1.10.0,481,1,1
1.9.0,481,24,0
1.8.7,457,0,0
1.8.6,457,1,0
1.8.5,456,0,0
1.8.2,456,,
