version,number of symbols,added symbols,removed symbols
0.16.0,2605,14,33
0.13.1,2624,524,66
0.10.1,2166,40,19
0.7.0,2145,47,33
0.6.0,2131,11,21
0.5.0,2141,196,94
0.4.1,2039,0,0
0.4.0,2039,4,4
0.3.0,2039,,
