version,number of symbols,added symbols,removed symbols
0.22.2,125,0,0
0.21.21,125,4,0
0.21.13,121,0,0
0.21.7,121,0,0
0.21.5,121,1,0
0.21.1,120,18,17
0.20.6,119,1,0
0.20.5,118,,
