version,number of symbols,added symbols,removed symbols
0.18.2,704,297,35
0.17.1,442,7,0
0.16.2,435,60,244
0.14.3,619,263,83
0.13.2,439,0,0
0.13.1,439,105,27
0.10.3,361,,
