version,number of symbols,added symbols,removed symbols
0.7.7,857,1,0
0.7.6,856,0,0
0.7.5,856,64,21
0.7.1,813,101,14
0.6.3,726,9,2
0.6.2,719,94,3
0.6.0,628,,
