version,number of symbols,added symbols,removed symbols
1.2.5,150,0,0
1.2.4,150,45,64
1.0.47,169,1,2
1.0.41,170,4,1
1.0.33,167,9,0
1.0.31,158,33,10
1.0.24,135,0,0
1.0.21,135,,
