version,number of symbols,added symbols,removed symbols
1.8.0,436,6,2
1.7.8,432,0,0
1.7.7,432,0,0
1.7.6,432,5,0
1.7.5,427,9,18
1.7.1,436,11,59
1.6.1,484,,
