version,number of symbols,added symbols,removed symbols
7.3.0,796,52,21
7.1.0,765,0,0
7.0.3,765,18,4
7.0.1,751,7,0
7.0.0,744,327,178
5.2.3,595,3,0
5.1.5,592,,
