version,number of symbols,added symbols,removed symbols
0.8.2,238,43,8
0.7.0,203,4,0
0.6.1,199,45,4
0.5.2,158,4,0
0.5.0,154,11,2
0.4.1,145,0,0
0.4.0,145,15,0
0.3.1,130,,
