version,number of symbols,added symbols,removed symbols
3.14.0,1257,0,1764
3.13.0.1,3021,22,40
3.11.4,3039,735,58
3.7.1,2362,431,76
3.0.0b3,2007,54,8
3.0.0b2.post2,1961,,
